Id,Code,Name,Description,UnitOfMeasure,CategoryId,CompanyId,ReorderPoint,SupportsMultiPrice,BarcodeNo,AddedOn,ModifiedOn,UpdatedBy,IsActive
2105,02264,"Cerelac mul grdn veg 250g",NULL,3,32,100,30.00,0,NULL,"2017-11-22 17:15:27","2019-05-28 15:37:19",NULL,1
2106,02265,"Curry mix Maggi 500 g",NULL,3,64,100,30.00,0,NULL,"2017-11-22 17:17:08","2018-06-03 16:44:14",NULL,1
2107,02267,"Ginger preserve 340 g",NULL,7,35,99,30.00,0,NULL,"2017-11-22 17:22:59","2018-06-03 16:44:14",NULL,1
2108,02268,"Maggi 2 minn chicken",NULL,3,33,100,30.00,0,NULL,"2017-11-22 17:23:58","2020-03-30 06:15:03",2,1
2109,02270,"Juice apple red",NULL,3,121,117,30.00,0,NULL,"2017-11-22 17:25:13","2018-06-03 16:44:14",NULL,1
2110,02271,"Aji no moto 35 g shaw wallace",NULL,3,139,12,30.00,0,NULL,"2017-11-22 17:26:28","2018-06-03 16:44:14",NULL,1
2111,02272,"Clear men 200 ml",NULL,7,20,123,30.00,0,NULL,"2017-11-22 17:27:42","2018-06-03 16:44:14",NULL,1
2112,02278,"Kottu kottu 70g",NULL,3,56,13,30.00,0,NULL,"2017-11-23 12:22:03","2018-06-03 16:44:14",NULL,1
2113,2275,"Coconut oil 1/2 B","Coconut  oil1B",7,48,191,30.00,0,NULL,"2017-11-29 15:04:42","2019-08-24 16:40:33",2,1
2114,2273,"Dove 180 Ml","Dove 180 Ml",7,20,123,30.00,0,NULL,"2018-01-07 15:49:15","2018-06-03 16:44:14",NULL,1
2119,2274,"Cordial Bali 750Ml Md","Cordial Bali 750Ml Md",7,93,184,30.00,0,NULL,"2018-01-07 15:53:42","2018-06-03 16:44:14",NULL,1
2120,2276,"Coconut Oil 1/4 B","Coconut Oil 1/4 B",7,48,197,30.00,0,NULL,"2018-01-07 15:53:42","2020-04-08 18:58:34",2,1
2121,2277,"Face Wash Ponds Pure White","Face Wash Ponds Pure White",7,122,123,30.00,0,NULL,"2018-01-07 17:33:14","2018-06-03 16:44:14",NULL,1
2122,2279,"Coconut Milk 250Ml Sera","Coconut Milk 250Ml Sera",3,136,13,30.00,0,NULL,"2018-01-07 17:33:21","2018-11-04 15:42:14",NULL,1
2123,2280,"Gillete Mach 3 (Blade*8)","Gillete Mach 3 (Blade*8)",3,89,52,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2124,2281,"Pampers Pants L","Pampers Pants L",3,90,52,30.00,0,NULL,"2018-01-07 17:33:21","2019-10-17 12:50:13",6,1
2125,2282,"Garbage Bag Xxl","Garbage Bag Xxl",3,38,6,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2126,2283,"Led 3.5W","Led 3.5W",5,30,52,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2127,2284,"Led Orange 5W Pin","Led Pin Type 5W",5,30,207,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2128,2285,"Hopper Mix 400G Mdk","Hopper Mix 400G Mdk",3,45,171,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2129,2286,"Thosai Mix 400G Mdk","Thosai Mix 400G Mdk",3,45,171,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2130,2287,"Pineapple Flower",,2,44,191,30.00,0,NULL,"2018-01-07 17:33:21","2020-05-18 10:06:35",2,1
2132,2289,"Vicks 5ML","Vicks 5ML",12,115,52,30.00,0,NULL,"2018-01-07 17:33:21","2018-10-20 11:57:52",NULL,1
2133,2290,"Coconut Cream Premium 1L","Coconut Cream Premium 1L",3,136,222,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2134,2291,"Coconut Cream Whole Nut 1L","Coconut Cream Whole Nut 1L",3,136,222,30.00,0,NULL,"2018-01-07 17:33:21","2018-06-03 16:44:14",NULL,1
2135,2292,"Apple Splash 1L","Apple Splash 1L",3,121,222,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2136,2293,"Mango Splash 1L","Mango Splash 1L",3,121,222,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2137,2294,"Mandarin Splash 1L","Mandarin Splash 1L",3,121,222,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2138,2295,"Mixed Friut Splash 1L","Mixed Friut Splash 1L",3,121,222,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2139,2296,"Vinegar Alice 1L","Vinegar Alice 1L",7,25,222,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2140,2298,"Rasam Cream Cup 90G Freelan","Rasam Cream Cup 90G Freelan",13,35,20,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2141,2299,"Moldive Fish Sambol 44G","Moldive Fish Sambol 44G",18,105,136,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2142,2300,"Cake Cup-White 9.5Cm","Cake Cup-White 9.5Cm",3,43,30,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2143,2301,"Canned Fish 2.840 Kg Edin","Canned Fish 2.840 Kg Edin",18,137,167,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2144,2302,"Coconut Oil 5L","Coconut Oil 5L",7,48,222,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2145,2303,"Pistachio 250G","Pistachio 250G",3,148,192,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2146,2304,"Papadam Amami 100G","Papadam Amami 100G",3,57,211,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2147,2305,"Noodles Prima Stella","Noodles Prima Stella",3,33,78,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2148,2306,"Idly Mix 400G Nikado","Idly Mix 400G Nikado",3,45,211,12.00,0,NULL,"2018-01-07 17:33:22","2020-03-01 11:34:11",6,1
2149,2307,"Gas Cut","Gas Cut",5,198,160,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2150,2308,"Tic Tac Small","Tic Tac Small",5,41,38,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2151,2309,"Tic Tac Large","Tic Tac Large",5,41,38,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2152,2310,"Surf Excel Matic Liqiud","Surf Excel Matic Liqiud",7,103,123,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2153,2311,"Surf Excel Matic Liquid 500Ml","Surf Excel Matic Liquid 500Ml",7,103,123,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2154,2312,"Malay Pickle 375G","Malay Pickle 375G",7,171,184,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2155,2313,"Tomato Ketchup 09G","Tomato Ketchup 09G",7,52,30,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2156,2314,"Under Eye Cream 15Ml","Under Eye Cream 15Ml",7,59,138,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2157,2315,"Aloe M/Foot Care Cream 50Ml","Aloe M/Foot Care Cream 50Ml",7,59,138,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2158,2316,"Gas Fighlat Set China","Gas Fighlat Set China",5,198,160,30.00,0,NULL,"2018-01-07 17:33:22","2018-06-03 16:44:14",NULL,1
2160,1135,"Noodles Rice Vermicelli 500G","Noodles Rice Vermicelli 500G",3,33,30,30.00,0,NULL,"2018-01-07 18:13:26","2018-06-03 16:44:14",NULL,1
2161,1877,"Essences Pineapple 28ML","Essences Pineapple 28ML",7,87,60,30.00,0,NULL,"2018-01-07 18:16:56","2018-06-03 16:44:14",NULL,1
2162,2184,"Vaslin 100G","Vaslin 100G",12,59,123,30.00,0,NULL,"2018-01-07 18:19:38","2018-06-03 16:44:14",NULL,1
2163,2236,"Viboothi 25","Viboothi 25",5,104,191,30.00,0,NULL,"2018-01-07 18:30:20","2018-06-03 16:44:14",NULL,1
2164,2252,"Anchor Life Milk Powder 310G","Anchor Life Milk Powder 310G",3,32,15,30.00,0,NULL,"2018-01-07 18:33:06","2018-06-03 16:44:14",NULL,1
2165,2262,"Gas Hose High Pressure 01 M","Gas Hose High Pressure 01 M",5,198,160,10.00,0,NULL,"2018-01-07 18:34:50","2018-06-03 16:44:14",NULL,1
2166,2263,"Bag Go Green","Bag Go Green",5,38,206,30.00,0,NULL,"2018-01-07 18:35:56","2018-06-03 16:44:14",NULL,1
2167,2266,"Bassmati Mister Chef","Bassmati Mister Chef",2,97,191,30.00,0,NULL,"2018-01-07 18:36:42","2018-06-03 16:44:14",NULL,1
2168,2317,"Icing Sugar 2.4 Delmege","Icing Sugar 2.4 Delmege",3,189,60,30.00,0,NULL,"2018-01-08 12:30:48","2018-06-03 16:44:14",NULL,1
2169,123456,"Coconut -Rs 75","Coconut -Rs 75",5,178,191,30.00,0,NULL,"2018-01-09 10:19:04","2018-06-03 16:44:14",NULL,1
2170,NULL,"Honey Dabur 1kg","Honey Dabur 1kg",7,111,57,30.00,0,NULL,"2018-01-09 15:46:17","2018-06-03 16:44:14",NULL,1
2171,NULL,"Bic Lady Paste","Bic Lady Paste",5,89,90,15.00,0,NULL,"2018-01-10 15:13:14","2018-06-03 16:44:14",NULL,1
2172,NULL,"Charcoal Prima BBQ","Charcoal Prima BBQ Briquette",3,119,224,5.00,0,NULL,"2018-01-11 17:12:31","2018-06-03 16:44:14",NULL,1
2173,NULL,"Sunlight powder 600g","Sunlight powder 600g",3,18,123,10.00,0,NULL,"2018-01-11 17:23:15","2020-03-05 12:14:27",6,1
2174,NULL,"Honey Dabur 250g ","Honey Dabur 250g",7,111,192,5.00,0,NULL,"2018-01-13 10:16:22","2018-06-03 16:44:14",NULL,1
2175,NULL,"Chicken Bacon 165g","Chicken Bacon 165g",3,23,78,20.00,0,NULL,"2018-01-19 13:28:30","2018-06-14 09:19:18",NULL,1
2176,NULL,"Cheese Milca 100g Slices",Cheese,5,42,117,0.00,0,NULL,"2018-01-21 13:12:19","2019-01-30 18:37:43",NULL,0
2177,NULL,"Coconut Oil Marina 675ml","Cocount oil",7,109,137,0.00,0,NULL,"2018-01-21 13:33:25","2018-06-03 16:44:14",NULL,1
2178,NULL,"Ghee Oil 175ML - No-1","Ghee Oil 175ML - No-1",7,49,193,30.00,0,NULL,"2018-01-25 12:49:44","2018-06-03 16:44:14",NULL,1
2179,NULL,"Papadam Nikado","Papadam Nikado",3,57,211,0.00,0,NULL,"2018-01-25 19:47:23","2018-06-03 16:44:14",NULL,1
2180,NULL,"Jujubes 100G","Jujubes 100G",3,41,203,0.00,0,NULL,"2018-01-26 11:29:29","2018-06-03 16:44:14",NULL,1
2181,NULL,"Big Onion Indian","Big Onion Indian",2,151,191,50.00,0,NULL,"2018-01-26 12:21:10","2020-04-29 11:37:53",4,1
2182,NULL,"Peppermint 15G","Peppermint 15G",5,41,203,0.00,0,NULL,"2018-01-26 15:47:55","2018-06-03 16:44:14",NULL,1
2183,NULL,"Chicken Mini Kievs Prima","Chicken Mini Kievs Prima",3,23,78,0.00,0,NULL,"2018-01-27 16:17:55","2018-06-03 16:44:14",NULL,1
2184,NULL,"Aftershave Black Knight 50ML","Aftershave Black Knight 50ML",7,155,219,0.00,0,NULL,"2018-02-02 17:07:04","2018-06-03 16:44:14",NULL,1
2185,NULL,"Dry fish thoru","Dry fish thoru",2,105,63,0.00,0,NULL,"2018-02-03 10:27:44","2018-06-03 16:44:14",NULL,1
2186,NULL,"Meadowlea 100G","Meadowlea 100G",13,61,156,0.00,0,NULL,"2018-02-04 11:04:14","2018-06-03 16:44:14",NULL,1
2187,,"Tomato Peeled","Tomato Peeled",7,35,167,15.00,0,NULL,"2018-02-06 17:05:08","2018-06-03 16:44:14",NULL,1
2188,NULL,"Light Coke","Light Coke",18,157,167,0.00,0,NULL,"2018-02-06 17:06:48","2018-06-03 16:44:14",NULL,1
2189,NULL,HAM,HAM,3,23,78,5.00,0,NULL,"2018-02-07 09:43:20","2018-06-03 16:44:14",NULL,1
2190,NULL,"Chicken Mini kievs 500g","Chicken Mini kievs 500g",3,106,78,5.00,0,NULL,"2018-02-07 09:50:50","2020-03-11 09:59:24",2,1
2191,NULL,"Chicken Bockwurst 1kg","Chicken Bockwurst 1kg",3,23,78,5.00,0,NULL,"2018-02-07 10:31:29","2018-09-13 16:57:13",NULL,0
2192,,"Potato Indian","Potato Indian",2,150,44,30.00,0,NULL,"2018-02-13 15:55:18","2020-03-14 11:02:43",6,1
2193,NULL,Ham150g,"Ham 150g",3,23,78,5.00,0,NULL,"2018-02-15 14:24:41","2018-06-03 16:44:14",NULL,1
2194,NULL,"Chicken Kievs 1kg","Chicken Kievs 1kg",3,106,78,5.00,0,NULL,"2018-02-15 15:17:19","2018-06-03 16:44:14",NULL,1
2195,NULL,"Sunquick P/fruit 840","Sunquick P/fruit 840",7,93,134,5.00,0,NULL,"2018-02-18 15:08:25","2018-06-03 16:44:14",NULL,1
2196,NULL,"Pepper Powder  Ruhunu 25g","Pepper Powder 25g Ruhunu",3,44,43,30.00,0,NULL,"2018-02-22 15:28:48","2020-03-08 13:49:22",2,1
2197,NULL,"Coconut Cream Premium 330ml","Coconut Cream Premium 330ml",3,136,222,30.00,0,NULL,"2018-02-27 11:56:28","2018-06-03 16:44:14",NULL,1
2198,NULL,Scrab,Scrab,5,47,89,15.00,0,NULL,"2018-03-01 11:31:31","2018-06-03 16:44:14",NULL,1
2199,NULL,"Cheese Ball - Yellow","Cheese Ball - Yellow",3,42,29,10.00,0,NULL,"2018-03-03 12:51:10","2018-06-03 16:44:14",NULL,1
2200,NULL,"Chicken Bacon 01kg","Chicken Bacon 01kg",3,23,78,0.00,0,NULL,"2018-03-04 09:29:09","2018-06-03 16:44:14",NULL,1
2201,NULL,"Cashewnut Eravur","Cashewnut Eravur",2,125,206,0.00,0,NULL,"2018-03-11 12:15:32","2020-05-05 14:30:19",2,1
2202,a,"Sunquick  Mandarine 2L","Sunquick Mandarine  2L",10,93,81,0.00,0,NULL,"2018-03-14 11:41:37","2018-06-03 16:44:14",NULL,1
2203,NULL,"Tea Bag Zesta 100","Tea Bag 100 Zesta",3,19,235,0.00,0,NULL,"2018-03-15 16:37:27","2020-03-08 12:45:35",6,1
2204,NULL,"Rani Soap 20g Hotel",NULL,5,17,154,30.00,0,NULL,"2018-03-20 12:21:04","2018-06-03 16:44:14",NULL,1
2205,NULL,"Milk maid can",NULL,10,75,76,10.00,0,NULL,"2018-03-20 13:32:10","2019-02-09 11:16:15",NULL,1
2206,NULL,"Essence Vanilla 28ml Delmege",NULL,7,87,60,30.00,0,NULL,"2018-03-21 15:08:10","2018-06-03 16:44:14",NULL,1
2207,NULL,"Jam Orange Marmalede Franciscan","Jam Orange Marmalede Franciscan",7,24,191,10.00,0,NULL,"2018-03-22 12:55:36","2018-06-03 16:44:14",NULL,1
2208,NULL,"Mustard cream 165g","Mustard cream 165g",7,36,167,0.00,0,NULL,"2018-03-24 12:54:45","2018-06-03 16:44:14",NULL,1
2209,NULL,"Cream Soda 2L Pet","Cream Soda 2L Pet",7,157,54,5.00,0,NULL,"2018-03-26 09:33:27","2018-06-03 16:44:14",NULL,1
2210,NULL,"Elephant House Ginger Beer 2L Pet","Elephant House Ginger Beer 2L Pet",7,157,54,5.00,0,NULL,"2018-03-26 10:16:38","2018-06-03 16:44:14",NULL,1
2211,NULL,"Vaseline Intensive care","Vaseline Intensive care",7,59,123,2.00,0,NULL,"2018-03-28 10:38:52","2018-06-03 16:44:14",NULL,1
2212,NULL,"Led Orange 3.5W Pin",NULL,5,30,207,30.00,0,NULL,"2018-03-28 12:37:48","2018-06-03 16:44:14",NULL,1
2213,NULL,"Water 500ml Aquo","Water 500ml Aquo",7,74,22,0.00,0,NULL,"2018-03-29 10:49:25","2020-03-01 11:52:21",6,0
2214,NULL,"Spaghetti 400g Roza","Spaghetti 400g Roza",3,33,191,0.00,0,NULL,"2018-03-29 15:24:11","2018-06-03 16:44:14",NULL,1
2215,NULL,"Kool Kool 4kg","Kool Kool 4kg",10,138,191,0.00,0,NULL,"2018-03-29 15:42:57","2019-08-30 11:18:28",2,1
2216,NULL,"Royal White Raw 01kg","Royal White Raw 01kg",2,97,105,30.00,0,NULL,"2018-03-30 15:44:13","2018-06-03 16:44:14",NULL,1
2217,NULL,"Custard Cream 240g","Custard Cream 240g",3,14,125,30.00,0,NULL,"2018-04-02 12:22:00","2018-06-03 16:44:14",NULL,1
2218,NULL,"Tea Bag  Ceylonta 100","Tea Bag 100 Ceylonta",3,19,123,0.00,0,NULL,"2018-04-02 12:41:31","2020-03-08 12:47:08",6,1
2219,NULL,"Cumin powder 100g ma"s","Cumin powder 100g ma"s",3,44,107,0.00,0,NULL,"2018-04-06 10:26:49","2018-06-03 16:44:14",NULL,1
2220,NULL,"Kitchen Towel ","Kitchen Towel ",3,176,79,0.00,0,NULL,"2018-04-09 09:39:31","2018-06-03 16:44:14",NULL,1
2221,NULL,"Baked Beans 400g Edi","Baked Beans 400g Edi",18,94,167,0.00,0,NULL,"2018-04-09 09:58:39","2018-06-03 16:44:14",NULL,1
2222,NULL,"Bee Honey (15g)","Bee Honey (15g)",3,111,167,0.00,0,NULL,"2018-04-09 10:09:54","2018-06-03 16:44:14",NULL,1
2223,NULL,"Oil Fortune Sunflower 1l","Oil Fortune Sunflower 1l",7,48,217,0.00,0,NULL,"2018-04-09 10:44:02","2019-07-25 16:15:08",2,1
2224,NULL,"Sunquick Mandarine 840ml","Sunquick Mandarine 840ml",7,93,81,0.00,0,NULL,"2018-04-11 13:17:02","2018-06-03 16:44:14",NULL,1
2225,NULL,"Tomato Paste  (top)",,18,35,92,2.00,0,NULL,"2018-04-15 14:33:21","2018-06-03 16:44:14",NULL,1
2226,NULL,"Mixture 250g (200.00)","Mixture 250g (200.00)",3,168,194,0.00,0,NULL,"2018-04-24 16:10:44","2020-04-23 12:31:19",4,1
2227,NULL,"String Hopper Wheat Flour Prima","String Hopper Wheat Flour Prima",3,56,78,0.00,0,NULL,"2018-04-28 15:24:01","2018-06-03 16:44:14",NULL,1
2228,NULL,"String Hopper Flour White 700g","String Hopper Flour White 700g",3,56,171,0.00,0,NULL,"2018-05-01 14:43:11","2018-09-19 12:26:54",NULL,1
2229,NULL,"String Hopper Flour Red 700g","String Hopper Flour Red 700g",3,56,80,0.00,0,NULL,"2018-05-01 14:44:20","2019-05-08 15:19:50",NULL,1
2230,NULL,"Scrab (L)","Scrab (L)",5,47,89,0.00,0,NULL,"2018-05-04 12:35:53","2018-06-03 16:44:14",NULL,1
2231,NULL,"Coca-Cola 1.5L Pet","Coca-Cola1.25L Pet",7,37,3,0.00,0,NULL,"2018-05-05 09:14:19","2020-02-27 13:40:17",4,1
2232,NULL,"Comfortl Anti Bac 200ml",NULL,7,103,123,0.00,0,NULL,"2018-05-05 15:43:53","2018-06-03 16:44:14",NULL,1
2233,NULL,"Red Cow 1Kg","Red Cow 1Kg",3,32,15,0.00,0,NULL,"2018-05-10 15:44:43","2018-06-03 16:44:14",NULL,1
2234,NULL,"Red Cow 400g","Red Cow 400g",3,32,15,0.00,0,NULL,"2018-05-10 15:46:07","2018-06-03 16:44:14",NULL,1
2235,NULL,"Swastha Amurtha 4G","Swastha Amurtha 4G",3,65,110,0.00,0,NULL,"2018-05-19 13:37:44","2018-06-03 16:44:14",NULL,1
2236,NULL,"Jelly Straw+Mix (2+1) Delmege",NULL,3,26,60,0.00,0,NULL,"2018-05-27 12:39:54","2018-06-03 16:44:14",NULL,1
2237,NULL,"Bun Improver 750g",NULL,3,45,201,3.00,0,NULL,"2018-06-01 11:18:01","2020-05-20 11:18:24",2,0
2238,NULL,"Calcium Propionate 500g",NULL,3,45,201,0.00,0,NULL,"2018-06-01 11:19:12","2018-06-03 16:44:14",NULL,1
2239,NULL,"Maliban Malt 400g",NULL,3,32,91,0.00,0,NULL,"2018-06-02 15:56:28","2019-05-05 17:51:40",NULL,0
2240,NULL,"Anchovy Fillet 50g",NULL,3,35,30,0.00,0,NULL,"2018-06-02 16:05:09","2018-06-03 16:44:14",NULL,1
2241,2241,"Mixture 500g",NULL,3,168,191,0.00,0,NULL,"2018-06-08 11:51:01","2020-02-16 12:15:19",2,0
2242,NULL,"Oyster Sauce 385g Edi","Oyster Sauce 385g Edi",7,52,167,0.00,0,NULL,"2018-06-10 12:41:24","2018-06-10 12:41:24",NULL,1
2243,NULL,"Fish Sauce 350ml Edi","Fish Sauce 350ml Edi",7,52,167,0.00,0,NULL,"2018-06-10 12:43:22","2018-06-10 12:43:22",NULL,1
2244,NULL,"Jam Mango 450g","Jam Mango 450g",7,24,167,0.00,0,NULL,"2018-06-10 12:44:57","2018-06-10 12:44:57",NULL,1
2245,NULL,"Khomba shampoo 90ml","Khomba shampoo 90ml",7,20,154,0.00,0,NULL,"2018-06-10 16:13:40","2018-06-10 16:13:40",NULL,1
2246,NULL,"Powder Khomba baby 100g","Powder Khomba baby 100g",7,65,154,0.00,0,NULL,"2018-06-10 16:19:05","2018-06-10 16:19:05",NULL,1
2247,NULL,"Baby Soap 90g Khomba","Baby Soap 90g Khomba",3,17,154,0.00,0,NULL,"2018-06-10 16:21:57","2020-04-09 13:01:58",2,1
2248,NULL,"Lunch Box Cardboard (L)",NULL,5,143,50,0.00,0,NULL,"2018-06-13 17:08:07","2018-06-13 17:08:07",NULL,1
2249,NULL,"Coca-Cola 400Ml Zero",NULL,7,37,3,0.00,0,NULL,"2018-06-27 12:33:51","2018-06-27 12:34:20",NULL,1
2250,NULL,"Sprite 400Ml Zero",NULL,7,37,3,0.00,0,NULL,"2018-06-27 12:35:10","2018-06-27 12:35:10",NULL,1
2251,NULL,"Honey 500g East West",NULL,7,111,30,0.00,0,NULL,"2018-06-27 12:57:45","2018-06-27 12:57:45",NULL,1
2252,NULL,"Colouring Black  Redmen 28ml",NULL,7,86,92,0.00,0,NULL,"2018-06-29 16:09:12","2018-07-08 16:01:37",NULL,1
2253,NULL,"Colouring Cochineal Red men 28ML",NULL,7,86,92,0.00,0,NULL,"2018-06-29 16:11:01","2018-07-08 16:00:59",NULL,1
2254,NULL,"Nadu Asiri",NULL,2,97,228,0.00,0,NULL,"2018-06-30 12:17:02","2020-03-29 17:54:13",2,1
2255,NULL,"Badabath Asiri",NULL,2,97,228,0.00,0,NULL,"2018-06-30 12:17:40","2018-06-30 12:17:40",NULL,1
2256,NULL,"Fair &lovely with facewash",NULL,3,59,8,0.00,0,NULL,"2018-07-08 14:41:59","2019-10-09 10:58:20",6,1
2257,NULL,"Coconut oil 325ml sm",NULL,7,48,222,0.00,0,NULL,"2018-07-08 14:47:11","2018-07-08 14:47:11",NULL,1
2258,NULL,"Oil Gold Sunflower 1L",NULL,7,48,206,0.00,0,NULL,"2018-07-08 14:59:44","2018-07-08 14:59:44",NULL,1
2259,NULL,"Colouring Apple Green Redmen 28Ml",,7,86,92,0.00,0,NULL,"2018-07-08 15:03:24","2018-07-08 15:03:24",NULL,1
2260,NULL,"Colouring Blue Redmen 28Ml",NULL,7,86,92,0.00,0,NULL,"2018-07-08 16:03:19","2018-07-08 16:03:19",NULL,1
2261,NULL,"Colouring Egg yellow Redmen 28Ml",NULL,7,86,92,0.00,0,NULL,"2018-07-08 16:04:01","2018-07-08 16:04:01",NULL,1
2262,NULL,"Colouring Rose Pink Redmen 28Ml",,7,86,92,0.00,0,NULL,"2018-07-08 16:04:52","2018-07-08 16:04:52",NULL,1
2263,NULL,"Essence Biriyani 28Ml Redmen",NULL,7,87,92,0.00,0,NULL,"2018-07-08 16:06:23","2018-07-08 16:06:23",NULL,1
2264,NULL,"Essence Strawberry 28Ml Redmen",NULL,7,87,92,0.00,0,NULL,"2018-07-08 16:07:57","2018-07-08 16:07:57",NULL,1
2265,NULL,"Perl White Dish Wash 500ml",NULL,7,103,154,0.00,0,NULL,"2018-07-11 13:16:58","2018-07-11 13:16:58",NULL,1
2266,NULL,"Sugar Indian",NULL,2,164,165,0.00,0,NULL,"2018-07-12 09:57:47","2020-01-18 12:30:40",2,1
2267,NULL,"Sausages Kochchi 200G Keells",NULL,3,23,5,0.00,0,NULL,"2018-07-14 11:27:11","2018-07-14 11:27:11",NULL,1
2268,NULL,"Sensodyne 70G",NULL,19,22,179,0.00,0,NULL,"2018-07-15 11:30:11","2020-02-04 11:59:54",4,1
2269,NULL,"4Gb 20G",NULL,3,15,88,0.00,0,NULL,"2018-07-15 13:10:00","2018-07-15 13:10:00",NULL,1
2270,NULL,"Led Orange 50W Pin",NULL,5,30,207,0.00,0,NULL,"2018-07-17 10:37:38","2018-07-17 10:37:38",NULL,1
2271,NULL,"cream cheese","cream cheese",9,42,104,0.00,0,NULL,"2018-07-20 08:54:28","2018-07-20 08:54:28",NULL,1
2272,NULL,"Khomba Baby Soap 90g Rs15 Off",NULL,5,17,154,0.00,0,NULL,"2018-07-21 09:40:50","2019-09-20 15:01:09",6,1
2273,NULL,"Floral Disinfectant 5l",NULL,10,103,39,2.00,0,NULL,"2018-07-21 10:06:47","2020-03-01 11:50:04",6,1
2274,NULL,"Bathi Mukunda",NULL,3,104,192,0.00,0,NULL,"2018-07-22 12:15:09","2018-07-22 12:15:09",NULL,1
2275,NULL,"Chat Masala 200G",NULL,3,170,192,0.00,0,NULL,"2018-07-22 12:20:52","2018-07-22 12:20:52",NULL,1
2276,NULL,"Bathi Sai Ram",NULL,8,104,192,0.00,0,NULL,"2018-07-26 09:12:17","2018-07-26 09:12:17",NULL,1
2277,NULL,"Mayonnaise 3L Edinborough",NULL,12,52,167,0.00,0,NULL,"2018-07-26 12:41:06","2018-07-26 12:41:06",NULL,1
2278,NULL,"Jam Strawberry 15G  real Edinbrough",NULL,3,24,167,0.00,0,NULL,"2018-07-26 12:43:23","2018-07-26 12:43:23",NULL,1
2279,NULL,"Nipuna Nadu",NULL,2,97,242,0.00,0,NULL,"2018-07-26 16:17:04","2020-04-09 06:58:24",2,1
2280,NULL,"Nipuna  Keeri Samba",NULL,2,97,242,0.00,0,NULL,"2018-07-26 16:18:12","2020-03-11 14:25:04",2,1
2281,NULL,"Nipuna  Samba",NULL,2,97,242,0.00,0,NULL,"2018-07-26 16:18:55","2020-01-25 17:36:34",2,1
2282,NULL,"Nipuna  White Raw",NULL,2,97,242,0.00,0,NULL,"2018-07-26 16:21:18","2020-01-26 15:53:40",2,1
2283,NULL,"Nipuna  Red Raw",NULL,2,97,242,0.00,0,NULL,"2018-07-26 16:21:57","2018-07-26 16:21:57",NULL,1
2284,NULL,"Nestomalt 400G spa",NULL,3,32,100,0.00,0,NULL,"2018-07-28 11:24:33","2018-07-28 11:24:59",NULL,1
2285,NULL,"Tea Bag Zesta 25",NULL,8,19,235,0.00,0,NULL,"2018-07-28 12:14:10","2020-03-14 10:38:22",6,1
2286,NULL,"Peaches 825G",NULL,18,94,30,0.00,0,NULL,"2018-08-01 12:37:15","2018-08-01 12:37:43",NULL,1
2287,NULL,"VIP Samba - Import",NULL,2,97,165,0.00,0,NULL,"2018-08-07 12:22:38","2018-08-07 12:22:38",NULL,1
